LoginID,CustomerID,DeviceID,LoginTime,IPAddress,Browser,OperatingSystem,LocationID,LoginStatus,FailureReason,IsNewDevice,IsNewLocation,IsSuspicious,RiskScore,FailedAttempts24H
LN0000211,C001287,D001122,2026-01-21 17:58:51,IP-686.95.111.213,Safari,Linux,L0017,Success,,False,False,False,66,3
LN0000212,C001374,D001240,2025-07-20 00:18:18,IP-501.56.165.85,Firefox,macOS,L0012,Success,,False,False,False,57,0
LN0000213,C002282,D002328,2026-07-17 17:45:01,IP-092.207.104.229,Firefox,Windows,L0040,Success,,False,False,False,44,0
LN0000214,C004730,D001391,2026-02-15 22:44:28,IP-869.39.228.80,Chrome,macOS,L0021,Success,,True,False,False,40,1
LN0000215,C000204,D002402,2025-05-31 01:56:33,IP-861.205.252.126,Safari,Windows,L0024,Success,,False,False,False,41,0
LN0000216,C004616,D003028,2026-01-23 02:36:43,IP-731.234.247.93,Firefox,Android,L0013,Success,,False,False,False,27,3
LN0000217,C004365,D003810,2025-10-06 19:02:42,IP-957.150.33.182,Safari,iOS,L0004,Success,,False,False,False,30,3
LN0000218,C003349,D001145,2026-06-15 01:32:38,IP-433.100.250.215,Chrome,iOS,L0012,Success,,False,False,False,60,1
LN0000219,C002186,D000438,2026-06-28 01:34:16,IP-358.93.179.147,Safari,Linux,L0041,Success,,False,False,False,24,3
LN0000220,C004999,D000361,2026-03-04 06:09:14,IP-649.167.211.15,Firefox,macOS,L0027,Failed,Account Locked,False,False,False,22,1
LN0000221,C000847,D003001,2026-05-20 01:07:29,IP-337.152.225.64,Firefox,Linux,L0037,Success,,False,False,False,67,2
LN0000222,C000268,D002653,2025-12-09 12:37:56,IP-279.98.11.189,Chrome,Windows,L0006,Success,,False,False,False,10,3
LN0000223,C004000,D003048,2026-03-25 18:50:53,IP-885.145.98.113,Safari,Linux,L0040,Failed,Unknown Device,False,False,True,93,10
LN0000224,C001698,D001911,2025-12-11 13:59:52,IP-581.92.161.34,Safari,Windows,L0052,Success,,False,False,False,19,1
LN0000225,C004168,D002433,2026-06-20 02:10:01,IP-053.4.101.89,Firefox,Android,L0034,Success,,False,False,False,52,1
LN0000226,C003529,D003387,2026-01-14 09:27:49,IP-959.242.160.116,Edge,macOS,L0039,Success,,False,False,False,20,3
LN0000227,C004304,D002866,2026-01-12 20:16:17,IP-375.229.94.59,Safari,macOS,L0009,Success,,True,False,False,32,0
LN0000228,C001658,D003172,2025-03-28 16:22:36,IP-291.215.150.145,Chrome,Linux,L0026,Success,,False,False,False,43,3
LN0000229,C004510,D000766,2025-03-14 21:54:11,IP-653.86.241.161,Edge,macOS,L0006,Success,,False,False,False,21,1
LN0000230,C004279,D001720,2026-02-15 06:11:18,IP-913.152.176.115,Firefox,iOS,L0052,Failed,Unknown Device,False,False,True,87,6
LN0000231,C004766,D001398,2025-07-07 11:14:40,IP-619.216.157.201,Edge,macOS,L0034,Success,,False,False,False,26,1
LN0000232,C001735,D003522,2025-02-24 01:29:07,IP-923.156.215.111,Chrome,Windows,L0021,Failed,Unknown Device,False,True,False,33,0
LN0000233,C004177,D003259,2025-06-18 19:32:19,IP-090.242.189.138,Safari,macOS,L0037,Success,,False,False,False,31,2
LN0000234,C003212,D000945,2026-06-10 06:17:12,IP-565.243.168.167,Edge,macOS,L0040,Success,,False,False,False,7,0
LN0000235,C002408,D000029,2026-07-30 11:36:43,IP-667.248.201.205,Safari,Android,L0023,Success,,False,False,False,18,3
LN0000236,C003264,D003369,2025-05-02 05:21:33,IP-330.193.219.244,Edge,macOS,L0028,Success,,False,False,False,33,3
LN0000237,C000491,D001755,2026-06-30 22:19:03,IP-245.153.2.24,Safari,Android,L0028,Success,,True,False,False,37,0
LN0000238,C000278,D003502,2025-06-19 07:55:06,IP-635.114.126.149,Safari,Linux,L0044,Success,,True,True,False,68,1
LN0000239,C000381,D000805,2026-05-16 09:01:10,IP-834.98.100.126,Chrome,iOS,L0048,Success,,False,True,False,18,0
LN0000240,C000568,D000865,2026-03-01 20:35:53,IP-842.247.243.189,Chrome,iOS,L0010,Success,,False,False,False,1,2
LN0000241,C000833,D002911,2026-01-09 15:38:22,IP-176.173.201.20,Safari,Linux,L0038,Success,,False,False,False,1,2
LN0000242,C002654,D000939,2025-11-26 07:56:16,IP-916.112.24.174,Firefox,macOS,L0004,Failed,MFA Failed,False,False,True,76,7
LN0000243,C003925,D000820,2026-04-03 06:49:32,IP-422.118.165.200,Firefox,Android,L0041,Success,,False,False,False,12,1
LN0000244,C004336,D003026,2025-04-22 18:01:47,IP-864.187.252.88,Safari,Linux,L0025,Success,,False,False,False,29,0
LN0000245,C000511,D002982,2025-07-31 02:49:05,IP-723.79.8.39,Firefox,Android,L0024,Success,,False,True,False,45,2
LN0000246,C000008,D000510,2026-07-06 23:41:02,IP-731.198.129.5,Chrome,Android,L0008,Success,,False,True,False,54,2
LN0000247,C001290,D003946,2025-06-03 04:20:42,IP-789.196.101.40,Edge,Linux,L0010,Success,,False,False,False,31,3
LN0000248,C001744,D001928,2025-02-15 06:30:35,IP-682.188.126.199,Safari,Android,L0005,Success,,True,False,False,40,0
LN0000249,C002664,D001207,2025-04-16 00:41:34,IP-365.70.208.127,Safari,Android,L0039,Success,,False,False,False,49,2
LN0000250,C000425,D001361,2025-12-29 00:13:34,IP-356.238.49.161,Safari,Linux,L0026,Success,,False,False,False,84,1
LN0000251,C001544,D003668,2025-05-11 23:12:17,IP-101.87.130.101,Chrome,Linux,L0006,Success,,False,False,False,27,0
LN0000252,C003317,D001806,2026-05-05 10:14:10,IP-067.102.6.167,Edge,Android,L0047,Success,,False,False,False,25,1
LN0000253,C002470,D000735,2026-03-29 14:05:58,IP-463.93.167.230,Edge,Linux,L0029,Success,,False,False,False,36,0
LN0000254,C001366,D002485,2026-02-26 07:28:44,IP-198.24.139.36,Edge,Windows,L0016,Success,,False,False,False,25,1
LN0000255,C002448,D001843,2025-11-15 14:10:46,IP-576.131.109.150,Edge,macOS,L0049,Success,,False,True,False,1,2
LN0000256,C001044,D003461,2026-04-23 02:52:29,IP-053.74.20.211,Firefox,Linux,L0018,Success,,False,False,False,10,0
LN0000257,C000379,D000009,2025-07-24 06:45:12,IP-606.173.10.17,Safari,Linux,L0034,Success,,True,False,False,20,2
LN0000258,C004968,D003979,2025-11-10 23:19:13,IP-127.193.17.207,Chrome,macOS,L0028,Success,,True,False,False,42,3
LN0000259,C004364,D001098,2026-07-01 12:29:19,IP-256.63.163.19,Chrome,iOS,L0019,Success,,False,False,False,31,3
LN0000260,C000257,D002060,2025-04-12 12:04:32,IP-018.228.37.179,Safari,iOS,L0029,Success,,True,False,False,13,0
LN0000261,C004755,D002064,2025-05-18 06:39:39,IP-417.2.33.62,Edge,iOS,L0020,Success,,False,False,False,31,0
LN0000262,C001767,D001557,2026-06-01 02:12:09,IP-659.200.74.121,Edge,Linux,L0009,Success,,False,True,False,33,0
LN0000263,C002830,D003328,2025-05-23 14:22:44,IP-810.132.210.81,Safari,Windows,L0032,Success,,False,False,False,28,0
LN0000264,C000690,D001550,2026-04-19 15:12:21,IP-955.99.216.165,Edge,macOS,L0044,Success,,False,False,False,33,0
LN0000265,C002891,D000955,2025-12-31 18:56:41,IP-850.141.175.123,Safari,Android,L0004,Success,,False,False,False,24,3
LN0000266,C000011,D001975,2025-09-17 10:05:27,IP-448.200.252.206,Edge,Windows,L0034,Failed,Invalid Password,False,False,True,61,9
LN0000267,C001209,D002485,2025-02-20 18:01:04,IP-198.24.139.36,Edge,Windows,L0017,Success,,False,False,False,22,0
LN0000268,C000439,D001543,2026-02-10 01:52:16,IP-968.23.201.10,Firefox,Linux,L0051,Success,,False,False,False,77,1
LN0000269,C003265,D002224,2025-08-07 15:52:37,IP-125.76.82.36,Safari,Android,L0002,Success,,False,False,False,1,3
LN0000270,C000435,D001356,2026-03-07 23:25:11,IP-553.95.124.121,Firefox,Linux,L0005,Success,,False,False,False,19,0
LN0000271,C004634,D003345,2026-05-29 07:59:22,IP-985.104.228.189,Safari,Linux,L0029,Failed,MFA Failed,True,False,False,43,0
LN0000272,C000309,D002596,2026-06-16 17:04:03,IP-132.244.143.181,Edge,iOS,L0015,Success,,False,False,False,37,1
LN0000273,C004085,D002848,2026-04-19 19:17:28,IP-295.160.250.200,Firefox,Windows,L0013,Success,,False,False,False,32,1
LN0000274,C002743,D003930,2026-05-22 15:01:29,IP-866.234.229.61,Edge,Android,L0017,Success,,False,False,False,71,0
LN0000275,C001046,D002533,2025-01-15 04:35:09,IP-856.47.136.80,Safari,Windows,L0041,Success,,False,False,False,47,1
LN0000276,C000144,D003575,2026-06-26 03:30:22,IP-936.67.178.7,Edge,iOS,L0026,Success,,False,False,False,10,3
LN0000277,C000479,D001616,2025-06-15 00:51:20,IP-442.160.17.87,Safari,macOS,L0023,Success,,True,True,False,44,2
LN0000278,C004415,D002364,2025-04-08 05:26:46,IP-052.172.150.58,Edge,Android,L0029,Success,,False,False,False,25,3
LN0000279,C001939,D001036,2026-04-07 00:06:30,IP-650.205.224.113,Safari,Android,L0012,Success,,False,False,False,13,2
LN0000280,C000851,D002466,2025-03-05 03:14:59,IP-559.105.136.37,Firefox,Linux,L0048,Success,,False,False,False,15,0
LN0000281,C002083,D001394,2025-07-24 00:26:19,IP-300.167.157.165,Firefox,iOS,L0032,Success,,False,False,False,43,2
LN0000282,C002394,D003421,2025-03-03 11:14:35,IP-597.136.37.152,Firefox,Linux,L0010,Success,,False,False,False,27,3
LN0000283,C000964,D003732,2026-04-20 19:50:41,IP-978.19.135.117,Firefox,Linux,L0017,Success,,False,False,False,19,3
LN0000284,C003293,D001821,2025-09-20 19:12:31,IP-795.123.89.250,Firefox,macOS,L0025,Success,,False,True,False,1,1
LN0000285,C000897,D001086,2026-02-09 19:50:25,IP-969.214.49.168,Firefox,Linux,L0025,Failed,MFA Failed,False,False,True,67,6
LN0000286,C002536,D002855,2026-01-05 15:06:22,IP-172.137.54.133,Firefox,Windows,L0036,Failed,Authentication Failed,False,False,False,23,0
LN0000287,C004543,D002384,2025-05-29 18:11:04,IP-906.45.179.40,Safari,macOS,L0016,Success,,False,False,False,60,3
LN0000288,C002874,D000695,2025-08-01 20:19:05,IP-382.1.62.241,Safari,iOS,L0040,Success,,False,False,False,45,1
LN0000289,C001450,D003669,2026-04-05 05:25:11,IP-687.20.206.147,Firefox,Windows,L0028,Success,,False,False,False,29,0
LN0000290,C003440,D001863,2025-01-04 06:54:12,IP-594.217.6.161,Chrome,Windows,L0010,Success,,False,False,False,23,0
LN0000291,C003113,D000584,2025-07-01 06:40:26,IP-426.183.158.77,Safari,Linux,L0050,Success,,False,False,False,42,1
LN0000292,C002734,D003832,2026-06-26 17:53:45,IP-052.23.119.38,Safari,Android,L0025,Success,,False,False,False,71,1
LN0000293,C004245,D000626,2026-06-05 09:24:44,IP-754.234.249.237,Edge,Linux,L0044,Success,,False,False,False,15,3
LN0000294,C004955,D001352,2025-01-15 18:47:25,IP-849.2.54.23,Firefox,macOS,L0050,Success,,False,False,False,21,1
LN0000295,C002348,D001456,2025-11-04 00:56:06,IP-554.140.12.135,Firefox,Windows,L0013,Success,,False,False,False,32,0
LN0000296,C001655,D000333,2025-11-13 06:38:32,IP-087.220.101.218,Safari,Linux,L0031,Failed,MFA Failed,False,False,True,77,10
LN0000297,C000725,D002285,2026-01-15 18:08:56,IP-450.15.68.204,Chrome,Android,L0029,Success,,False,False,False,8,1
LN0000298,C004924,D003588,2025-11-15 19:41:03,IP-011.245.16.198,Chrome,Android,L0043,Failed,Authentication Failed,False,False,False,27,2
LN0000299,C002862,D002665,2025-02-13 17:42:41,IP-604.217.123.217,Edge,Linux,L0030,Success,,False,False,False,58,1
LN0000300,C002641,D000555,2026-06-27 17:59:18,IP-879.116.205.115,Edge,Windows,L0046,Failed,Authentication Failed,False,False,False,42,3
LN0000301,C004833,D000456,2026-07-22 06:22:24,IP-595.251.167.98,Firefox,Android,L0021,Success,,False,False,False,10,1
LN0000302,C002902,D003956,2025-01-06 13:31:36,IP-312.13.46.141,Firefox,Linux,L0022,Success,,False,False,False,17,3
LN0000303,C004411,D003558,2025-09-15 08:53:19,IP-126.100.249.212,Edge,Android,L0015,Success,,False,True,True,64,5
LN0000304,C002204,D002935,2026-05-18 23:11:14,IP-331.191.146.200,Edge,Linux,L0045,Failed,Unknown Device,False,True,True,88,10
LN0000305,C002987,D000698,2026-02-27 08:41:25,IP-708.69.99.243,Firefox,Android,L0009,Success,,True,False,False,51,3
LN0000306,C002734,D000607,2025-12-06 19:24:31,IP-473.104.41.142,Edge,Linux,L0036,Failed,Account Locked,False,False,False,5,0
LN0000307,C004755,D002825,2025-10-18 06:22:59,IP-324.164.135.207,Chrome,macOS,L0033,Success,,False,False,False,25,3
LN0000308,C004683,D003225,2026-04-05 23:04:03,IP-668.92.3.158,Edge,Android,L0028,Success,,False,False,False,24,3
LN0000309,C002146,D000149,2025-04-21 02:38:11,IP-778.204.73.228,Chrome,Windows,L0003,Success,,True,False,False,47,1
LN0000310,C000449,D003271,2025-07-24 20:45:41,IP-378.250.229.52,Safari,iOS,L0047,Success,,False,False,False,69,2
LN0000311,C004031,D003147,2025-01-06 06:47:57,IP-653.1.235.253,Edge,iOS,L0024,Success,,False,False,False,4,2
LN0000312,C000912,D002242,2026-02-16 09:12:11,IP-929.210.5.155,Edge,iOS,L0016,Success,,False,False,False,35,0
LN0000313,C002157,D002235,2025-06-23 23:46:54,IP-852.213.147.173,Edge,macOS,L0027,Success,,True,False,False,33,2
LN0000314,C004338,D002518,2025-08-10 20:20:00,IP-105.182.220.179,Firefox,iOS,L0001,Success,,False,False,False,7,3
LN0000315,C004692,D003549,2025-08-13 20:20:37,IP-289.113.3.230,Firefox,Linux,L0019,Failed,Unknown Device,True,True,True,72,11
LN0000316,C000908,D003818,2025-10-18 10:32:02,IP-102.21.220.20,Chrome,Windows,L0008,Success,,False,False,False,62,3
LN0000317,C004383,D001379,2025-10-03 23:07:32,IP-230.226.84.3,Edge,Windows,L0002,Success,,False,False,False,33,3
LN0000318,C002158,D002483,2026-02-03 05:09:25,IP-035.26.201.70,Firefox,Windows,L0034,Success,,True,False,False,17,1
LN0000319,C004906,D002576,2025-10-06 04:28:19,IP-040.157.187.207,Edge,Android,L0042,Success,,False,False,False,23,2
LN0000320,C003972,D001808,2026-02-23 06:25:25,IP-655.136.110.66,Edge,macOS,L0014,Success,,False,False,False,35,1
LN0000321,C003897,D002220,2025-11-08 12:53:01,IP-728.204.172.105,Firefox,Windows,L0039,Success,,False,False,False,5,2
LN0000322,C002356,D003371,2025-11-24 16:51:45,IP-670.177.102.235,Firefox,Linux,L0028,Success,,True,False,False,61,0
LN0000323,C001370,D000450,2026-07-11 19:42:51,IP-786.182.218.54,Edge,Linux,L0012,Success,,False,False,False,35,0
LN0000324,C000481,D000755,2025-12-07 05:56:22,IP-690.35.103.163,Firefox,macOS,L0044,Success,,False,False,False,22,2
LN0000325,C001558,D000311,2025-12-13 16:44:15,IP-817.162.129.185,Firefox,Android,L0002,Failed,Unknown Device,False,False,False,48,0
LN0000326,C002209,D000372,2025-04-08 02:35:44,IP-720.143.124.24,Firefox,macOS,L0045,Success,,False,False,False,41,0
LN0000327,C002921,D001687,2025-11-19 06:36:40,IP-921.244.139.206,Chrome,Linux,L0009,Success,,False,False,False,22,3
LN0000328,C002119,D003385,2025-07-25 17:02:59,IP-733.59.26.86,Firefox,Android,L0027,Success,,False,False,False,50,1
LN0000329,C001354,D003166,2026-05-24 00:59:30,IP-078.184.158.145,Edge,Android,L0020,Success,,False,False,False,20,0
LN0000330,C003017,D001945,2025-09-03 08:00:05,IP-129.142.50.99,Edge,Windows,L0008,Failed,Account Locked,False,True,False,7,0
LN0000331,C004537,D002489,2025-07-02 22:29:39,IP-552.243.89.81,Firefox,Linux,L0004,Success,,True,True,False,56,0
LN0000332,C004736,D001783,2026-06-11 17:56:59,IP-940.235.12.188,Safari,Windows,L0052,Success,,False,False,False,12,3
LN0000333,C004604,D001844,2026-07-23 12:13:00,IP-229.138.71.143,Safari,Linux,L0051,Success,,False,False,False,39,0
LN0000334,C001119,D002276,2025-07-27 06:56:46,IP-053.143.177.148,Safari,Android,L0009,Success,,False,False,False,18,0
LN0000335,C004662,D003299,2025-03-25 01:32:07,IP-741.209.59.127,Edge,Linux,L0002,Success,,False,False,False,24,3
LN0000336,C003108,D003735,2025-08-22 16:11:48,IP-250.186.83.198,Safari,Linux,L0049,Success,,False,False,False,62,3
LN0000337,C004107,D001606,2025-05-17 09:15:53,IP-467.80.23.178,Safari,Linux,L0041,Success,,False,False,False,5,0
LN0000338,C003756,D000428,2025-08-03 00:25:11,IP-066.78.21.163,Chrome,iOS,L0010,Success,,True,False,False,7,0
LN0000339,C000084,D001000,2026-07-29 16:41:15,IP-231.188.149.101,Chrome,macOS,L0003,Success,,True,False,False,67,2
LN0000340,C001443,D001988,2026-03-31 20:59:25,IP-968.153.229.77,Edge,macOS,L0038,Success,,False,True,False,62,2
LN0000341,C003966,D003316,2025-11-05 04:45:43,IP-197.175.57.126,Edge,macOS,L0046,Failed,Invalid Password,False,False,True,73,11
LN0000342,C002222,D001706,2026-07-06 20:40:20,IP-488.144.192.183,Chrome,iOS,L0010,Success,,True,True,False,38,1
LN0000343,C004360,D003936,2025-08-26 13:32:32,IP-459.26.157.225,Chrome,Android,L0038,Success,,True,False,False,22,0
LN0000344,C002677,D003779,2025-03-29 01:19:29,IP-031.103.22.179,Edge,Linux,L0006,Success,,False,False,False,1,1
LN0000345,C002364,D001569,2025-06-06 12:42:35,IP-578.7.153.81,Firefox,Android,L0002,Success,,False,False,False,71,1
LN0000346,C004911,D001981,2026-07-14 11:53:49,IP-497.107.67.232,Chrome,macOS,L0047,Success,,False,False,False,44,3
LN0000347,C000911,D001967,2026-05-21 13:17:28,IP-256.106.197.181,Safari,macOS,L0001,Failed,Account Locked,False,False,False,31,2
LN0000348,C002979,D001234,2025-02-05 16:33:53,IP-540.54.25.210,Edge,Windows,L0010,Success,,False,True,False,69,3
LN0000349,C004431,D000805,2026-01-16 12:24:06,IP-834.98.100.126,Chrome,iOS,L0035,Success,,True,False,False,24,1
LN0000350,C000286,D000015,2025-03-31 14:56:48,IP-461.147.67.115,Chrome,Android,L0030,Success,,False,False,False,9,1
LN0000351,C003882,D000627,2025-12-14 02:08:12,IP-906.11.29.158,Firefox,Android,L0010,Success,,False,False,False,1,1
LN0000352,C004284,D003558,2025-12-16 11:15:04,IP-126.100.249.212,Edge,Android,L0036,Success,,True,False,True,90,5
LN0000353,C004512,D002831,2025-10-22 23:08:56,IP-753.30.5.110,Firefox,iOS,L0017,Success,,False,False,False,4,3
LN0000354,C002147,D003430,2025-08-11 01:05:02,IP-377.63.159.233,Safari,Android,L0030,Success,,False,False,True,67,5
LN0000355,C001695,D001069,2025-10-23 07:12:45,IP-948.219.56.171,Firefox,Android,L0032,Success,,False,False,False,51,1
LN0000356,C003570,D001913,2026-03-17 02:02:30,IP-880.239.161.63,Edge,macOS,L0003,Failed,Authentication Failed,True,False,True,89,11
LN0000357,C001634,D002920,2026-01-09 08:05:15,IP-328.82.103.232,Edge,Windows,L0047,Failed,Unknown Device,False,False,True,85,7
LN0000358,C003067,D001670,2025-09-30 00:27:25,IP-614.2.4.95,Safari,Android,L0051,Success,,False,False,False,53,2
LN0000359,C001036,D002318,2026-07-04 23:31:01,IP-383.157.169.139,Edge,Windows,L0022,Success,,False,False,False,41,3
LN0000360,C004236,D002253,2025-08-30 21:21:11,IP-711.96.222.56,Firefox,iOS,L0039,Success,,False,True,False,35,3
LN0000361,C002657,D003837,2025-07-31 11:14:15,IP-060.138.132.2,Edge,Windows,L0048,Success,,True,False,False,40,1
LN0000362,C002802,D002659,2025-05-30 20:30:06,IP-319.92.115.168,Edge,Android,L0021,Failed,Authentication Failed,False,False,False,60,1
LN0000363,C001804,D001346,2025-08-02 07:43:29,IP-172.43.190.179,Edge,Windows,L0046,Success,,False,False,False,32,3
LN0000364,C000834,D001478,2025-01-14 14:43:15,IP-210.79.145.126,Edge,macOS,L0022,Success,,True,False,False,2,2
LN0000365,C000778,D000481,2025-05-17 02:16:23,IP-527.251.77.147,Safari,Linux,L0036,Success,,True,False,False,8,1
LN0000366,C002302,D000336,2025-09-10 14:52:12,IP-078.16.213.99,Chrome,macOS,L0018,Success,,False,False,False,32,0
LN0000367,C002306,D001176,2025-08-30 12:54:33,IP-030.132.82.199,Safari,Android,L0007,Failed,Unknown Device,False,True,False,49,2
LN0000368,C000743,D002400,2026-06-28 10:27:29,IP-951.252.36.88,Edge,iOS,L0025,Success,,True,False,False,48,3
LN0000369,C002858,D001106,2025-08-19 05:13:54,IP-273.3.201.5,Safari,macOS,L0037,Success,,True,False,False,40,1
LN0000370,C002658,D002857,2026-02-06 03:07:14,IP-928.170.96.189,Safari,Android,L0050,Success,,False,False,False,37,1
LN0000371,C004840,D000140,2025-01-19 12:43:41,IP-763.155.22.201,Chrome,Windows,L0017,Success,,False,False,False,25,3
LN0000372,C003046,D002680,2025-02-03 05:28:23,IP-156.159.182.180,Safari,macOS,L0027,Success,,False,False,False,47,0
LN0000373,C002069,D001656,2025-06-18 14:59:12,IP-836.157.113.69,Firefox,Linux,L0017,Success,,True,False,False,38,0
LN0000374,C002517,D001610,2026-03-24 23:51:21,IP-656.204.40.220,Firefox,Windows,L0025,Success,,False,False,False,66,2
LN0000375,C001387,D000802,2026-04-06 06:42:35,IP-290.210.216.48,Safari,Android,L0031,Success,,False,True,False,21,0
LN0000376,C001584,D001559,2025-12-09 20:10:13,IP-629.201.11.43,Chrome,macOS,L0006,Success,,False,True,True,57,3
LN0000377,C004170,D001345,2025-07-16 20:26:51,IP-482.135.36.189,Firefox,iOS,L0017,Success,,False,False,False,16,2
LN0000378,C002247,D000626,2025-08-21 09:44:22,IP-754.234.249.237,Edge,Linux,L0001,Success,,False,False,False,40,3
LN0000379,C004134,D003561,2025-12-12 23:40:14,IP-940.78.202.211,Safari,Android,L0045,Success,,False,False,False,51,0
LN0000380,C002866,D000990,2025-05-29 15:01:56,IP-311.7.195.211,Edge,Linux,L0012,Failed,Unknown Device,False,False,False,32,0
LN0000381,C002975,D001904,2026-02-22 02:37:46,IP-585.186.84.9,Edge,macOS,L0023,Success,,False,False,False,10,0
LN0000382,C001564,D003255,2025-05-16 03:59:00,IP-015.177.142.232,Chrome,Android,L0048,Failed,Invalid Password,False,False,False,65,1
LN0000383,C004443,D003571,2025-04-03 19:42:04,IP-087.53.75.26,Edge,macOS,L0024,Success,,False,False,False,60,0
LN0000384,C004924,D001939,2025-05-30 08:14:03,IP-801.33.107.100,Safari,macOS,L0012,Success,,False,False,False,1,2
