DeviceID,DeviceType,OperatingSystem,Browser,IPAddress,FirstSeenDate,LastSeenDate,TrustedDeviceFlag,RiskScore
D000300,Desktop,iOS,Chrome,IP-703.200.227.200,2021-06-07,2025-09-22,False,24
D000301,Laptop,Windows,Edge,IP-049.230.108.48,2024-10-11,2026-05-27,True,34
D000302,Laptop,Windows,Edge,IP-147.250.108.161,2021-04-13,2025-12-17,True,9
D000303,Laptop,Linux,Firefox,IP-036.16.104.98,2022-10-25,2026-07-18,True,32
D000304,Desktop,Linux,Edge,IP-521.217.165.24,2021-03-17,2025-02-13,True,70
D000305,Laptop,macOS,Firefox,IP-653.88.26.1,2021-09-28,2025-12-28,True,55
D000306,Tablet,Android,Edge,IP-259.63.252.195,2024-02-28,2026-05-11,True,37
D000307,Desktop,Windows,Safari,IP-654.29.174.145,2022-01-18,2025-12-23,True,37
D000308,Desktop,Android,Safari,IP-681.127.89.238,2022-07-06,2026-06-12,True,58
D000309,Laptop,macOS,Edge,IP-819.21.212.155,2022-03-09,2025-07-12,True,22
D000310,Laptop,iOS,Firefox,IP-479.207.233.23,2024-01-13,2026-06-15,True,66
D000311,Mobile,Android,Firefox,IP-817.162.129.185,2023-01-17,2025-10-19,True,34
D000312,Mobile,iOS,Edge,IP-390.142.90.68,2022-11-14,2025-04-08,False,84
D000313,Laptop,Android,Edge,IP-370.247.61.44,2023-02-09,2026-01-13,False,43
D000314,Desktop,iOS,Edge,IP-271.195.46.27,2025-07-31,2025-04-12,True,76
D000315,Tablet,iOS,Edge,IP-919.124.151.186,2025-11-26,2025-09-07,False,69
D000316,Desktop,Android,Safari,IP-945.175.100.145,2022-01-20,2026-02-27,True,42
D000317,Desktop,Windows,Safari,IP-045.84.37.221,2023-12-26,2025-08-02,True,43
D000318,Desktop,iOS,Edge,IP-107.118.140.251,2023-07-30,2026-05-12,True,43
D000319,Laptop,iOS,Safari,IP-721.130.146.151,2021-01-04,2026-06-15,True,93
D000320,Mobile,Linux,Edge,IP-752.104.167.29,2024-06-27,2026-07-04,False,57
D000321,Mobile,iOS,Firefox,IP-657.120.77.31,2025-09-16,2025-01-30,True,34
D000322,Mobile,macOS,Chrome,IP-946.122.130.123,2021-10-11,2025-07-28,False,22
D000323,Tablet,Windows,Edge,IP-166.57.253.202,2023-06-27,2026-07-09,True,49
D000324,Desktop,Windows,Firefox,IP-905.110.221.235,2023-01-18,2026-08-01,True,49
D000325,Mobile,Windows,Chrome,IP-562.228.35.160,2025-12-19,2026-04-10,True,84
D000326,Laptop,Android,Safari,IP-243.6.66.112,2022-07-07,2026-04-22,True,78
D000327,Desktop,iOS,Firefox,IP-696.40.220.11,2022-05-25,2025-11-28,True,77
D000328,Laptop,Windows,Edge,IP-397.1.70.165,2021-04-13,2026-07-07,False,79
D000329,Laptop,Android,Chrome,IP-681.160.39.71,2021-02-12,2026-06-29,True,44
D000330,Desktop,Android,Firefox,IP-780.193.106.73,2024-08-02,2025-10-15,True,86
D000331,Laptop,Android,Chrome,IP-739.231.104.139,2024-12-19,2025-12-27,True,40
D000332,Laptop,Android,Edge,IP-030.41.100.165,2025-08-24,2025-08-04,True,45
D000333,Laptop,Linux,Safari,IP-087.220.101.218,2021-04-17,2025-09-25,True,11
D000334,Tablet,macOS,Edge,IP-081.58.8.161,2023-11-12,2025-03-31,True,54
D000335,Laptop,iOS,Safari,IP-530.171.149.119,2025-05-04,2025-11-11,True,24
D000336,Mobile,macOS,Chrome,IP-078.16.213.99,2024-11-21,2026-06-28,True,80
D000337,Desktop,iOS,Edge,IP-039.192.192.222,2023-04-07,2025-09-28,True,34
D000338,Desktop,iOS,Edge,IP-727.239.227.54,2022-11-03,2025-12-15,True,64
D000339,Laptop,macOS,Chrome,IP-570.134.178.58,2023-10-22,2025-01-13,True,77
D000340,Mobile,Linux,Firefox,IP-306.166.164.74,2022-03-06,2025-05-19,True,59
D000341,Tablet,macOS,Safari,IP-614.51.125.138,2023-02-21,2026-06-21,True,68
D000342,Tablet,Android,Firefox,IP-716.56.152.253,2024-08-29,2025-04-04,True,66
D000343,Desktop,macOS,Safari,IP-762.173.251.232,2024-01-14,2025-10-27,True,63
D000344,Tablet,Windows,Chrome,IP-707.178.111.254,2024-03-25,2025-10-27,True,13
D000345,Mobile,macOS,Firefox,IP-927.140.130.102,2021-07-29,2026-06-15,False,39
D000346,Mobile,Android,Chrome,IP-802.192.146.125,2025-08-25,2025-04-19,False,54
D000347,Laptop,macOS,Firefox,IP-136.35.133.27,2023-06-15,2025-06-04,False,84
D000348,Desktop,macOS,Firefox,IP-427.131.63.17,2022-06-25,2025-03-02,True,21
D000349,Tablet,iOS,Edge,IP-584.142.253.22,2024-04-24,2026-01-17,True,94
D000350,Tablet,macOS,Chrome,IP-197.180.3.175,2021-06-19,2026-07-21,False,36
D000351,Laptop,Android,Chrome,IP-073.133.51.208,2023-07-18,2025-07-21,False,61
D000352,Tablet,Linux,Firefox,IP-412.249.178.13,2023-02-26,2026-04-23,False,59
D000353,Laptop,iOS,Edge,IP-323.200.89.127,2022-08-14,2026-07-17,False,84
D000354,Tablet,Android,Safari,IP-038.176.192.17,2023-02-22,2025-01-24,True,51
D000355,Mobile,iOS,Safari,IP-766.29.229.241,2023-07-23,2025-04-23,True,51
D000356,Mobile,Linux,Chrome,IP-696.157.185.23,2023-03-04,2026-06-01,False,94
D000357,Laptop,Android,Firefox,IP-686.43.168.199,2024-11-25,2026-03-17,True,16
D000358,Tablet,Windows,Safari,IP-151.118.197.2,2021-02-25,2026-03-01,True,8
D000359,Tablet,Linux,Edge,IP-084.15.138.28,2024-01-22,2025-03-20,True,45
D000360,Mobile,Windows,Edge,IP-836.217.232.46,2021-05-15,2026-05-08,True,11
D000361,Laptop,macOS,Firefox,IP-649.167.211.15,2025-07-02,2026-03-18,False,48
D000362,Mobile,Windows,Chrome,IP-979.123.102.234,2022-07-10,2025-08-31,True,76
D000363,Tablet,Linux,Chrome,IP-804.189.197.213,2022-11-01,2025-12-23,False,57
D000364,Desktop,iOS,Safari,IP-309.210.223.51,2024-05-22,2026-03-14,True,12
D000365,Tablet,Android,Chrome,IP-893.221.177.132,2023-07-30,2025-07-29,True,45
D000366,Laptop,Linux,Safari,IP-223.35.119.137,2023-03-16,2025-07-26,True,97
D000367,Tablet,Android,Chrome,IP-980.77.149.112,2025-04-11,2026-04-26,True,93
D000368,Mobile,Linux,Firefox,IP-814.82.5.22,2023-12-27,2025-01-17,True,55
D000369,Desktop,Windows,Firefox,IP-247.221.215.92,2021-03-15,2025-01-18,True,77
D000370,Tablet,macOS,Chrome,IP-879.171.228.3,2023-01-06,2025-08-16,False,11
D000371,Tablet,Android,Firefox,IP-910.28.49.87,2022-07-03,2026-04-09,True,58
D000372,Tablet,macOS,Firefox,IP-720.143.124.24,2025-08-14,2025-06-08,True,66
D000373,Mobile,Linux,Safari,IP-100.203.240.77,2021-03-17,2025-12-08,True,46
D000374,Tablet,Android,Edge,IP-232.139.89.27,2022-11-18,2025-05-30,True,24
D000375,Tablet,macOS,Safari,IP-300.4.232.234,2025-03-21,2025-05-24,True,92
D000376,Desktop,Linux,Firefox,IP-348.99.89.13,2023-01-08,2025-07-30,True,57
D000377,Tablet,Linux,Safari,IP-079.22.24.202,2023-10-30,2026-05-11,True,27
D000378,Mobile,Windows,Safari,IP-423.201.5.111,2021-04-21,2026-04-19,True,41
D000379,Desktop,macOS,Safari,IP-493.227.108.194,2023-07-15,2026-07-21,True,96
D000380,Tablet,Linux,Chrome,IP-965.231.76.6,2022-10-16,2026-06-15,True,74
D000381,Laptop,Android,Chrome,IP-628.174.124.50,2025-07-21,2026-05-31,True,98
D000382,Desktop,iOS,Chrome,IP-366.202.217.133,2025-12-20,2026-06-20,False,66
D000383,Tablet,Android,Firefox,IP-287.79.36.81,2021-09-30,2025-02-11,True,40
D000384,Laptop,iOS,Firefox,IP-911.105.187.147,2022-02-07,2026-01-06,True,10
D000385,Mobile,iOS,Safari,IP-034.191.208.182,2025-09-21,2026-04-16,False,50
D000386,Mobile,Windows,Chrome,IP-956.134.200.76,2025-03-10,2025-06-08,True,20
D000387,Mobile,Linux,Safari,IP-909.228.242.231,2025-11-29,2025-05-21,True,41
D000388,Tablet,Android,Edge,IP-547.164.194.218,2022-11-02,2026-01-18,True,21
D000389,Mobile,Android,Chrome,IP-234.85.239.102,2025-07-20,2026-02-24,True,29
D000390,Desktop,Android,Firefox,IP-348.254.101.23,2022-02-14,2025-07-08,False,5
D000391,Tablet,Android,Firefox,IP-852.200.239.82,2023-10-28,2026-06-02,True,55
D000392,Mobile,Windows,Firefox,IP-457.44.206.194,2022-10-09,2025-07-26,False,33
D000393,Desktop,Windows,Edge,IP-735.189.164.83,2024-02-12,2025-08-07,True,53
D000394,Tablet,Android,Edge,IP-886.183.160.179,2024-09-13,2025-12-30,True,94
D000395,Desktop,Linux,Chrome,IP-297.117.60.129,2021-10-19,2026-07-14,True,72
D000396,Mobile,Linux,Edge,IP-223.241.86.163,2021-12-20,2026-07-04,True,35
D000397,Tablet,iOS,Chrome,IP-296.247.216.20,2021-07-31,2025-03-07,True,75
D000398,Desktop,macOS,Chrome,IP-176.111.182.166,2022-02-17,2025-08-28,True,3
D000399,Laptop,iOS,Safari,IP-086.29.169.167,2023-11-23,2026-06-29,True,74
D000400,Laptop,Android,Firefox,IP-607.248.211.189,2023-01-04,2026-05-06,True,47
D000401,Laptop,macOS,Chrome,IP-085.195.224.165,2025-08-07,2026-02-24,False,29
D000402,Mobile,Windows,Edge,IP-399.3.45.217,2025-11-29,2026-01-04,False,74
D000403,Desktop,Windows,Firefox,IP-537.16.217.208,2023-02-15,2025-03-27,True,98
D000404,Desktop,Windows,Chrome,IP-877.2.56.16,2021-03-22,2025-05-02,True,40
D000405,Mobile,iOS,Firefox,IP-052.73.220.187,2023-03-23,2026-06-10,False,31
D000406,Tablet,Android,Chrome,IP-033.38.178.12,2021-11-07,2026-04-06,False,88
D000407,Mobile,iOS,Chrome,IP-884.131.58.32,2021-01-23,2025-10-05,True,19
D000408,Tablet,Android,Edge,IP-262.75.162.87,2022-12-08,2026-06-20,True,45
D000409,Desktop,Windows,Firefox,IP-239.238.224.72,2021-04-12,2025-05-03,True,56
D000410,Laptop,macOS,Firefox,IP-993.19.150.97,2023-02-05,2025-03-09,True,50
D000411,Tablet,macOS,Chrome,IP-015.73.210.244,2023-06-09,2025-01-10,False,51
D000412,Mobile,iOS,Firefox,IP-923.202.16.73,2023-01-10,2026-04-18,False,91
D000413,Desktop,Android,Edge,IP-076.124.154.125,2024-08-29,2025-08-26,True,90
D000414,Mobile,Android,Chrome,IP-800.5.204.98,2023-11-22,2025-04-23,True,7
D000415,Desktop,Linux,Safari,IP-030.112.54.10,2025-03-31,2026-03-31,True,24
D000416,Mobile,macOS,Chrome,IP-776.155.102.118,2024-08-10,2026-07-02,True,57
D000417,Mobile,Windows,Safari,IP-613.235.216.223,2022-03-14,2025-06-02,False,13
D000418,Laptop,Linux,Firefox,IP-061.158.245.3,2024-09-17,2025-04-17,True,92
D000419,Desktop,Linux,Safari,IP-189.183.21.248,2025-04-22,2026-07-19,True,79
D000420,Mobile,Linux,Safari,IP-883.59.3.84,2021-04-23,2026-03-16,True,58
D000421,Mobile,macOS,Edge,IP-350.223.128.160,2025-08-02,2025-03-10,True,74
D000422,Desktop,Linux,Firefox,IP-486.135.97.238,2025-09-13,2025-10-17,True,3
D000423,Tablet,Linux,Chrome,IP-934.54.40.239,2025-02-04,2026-06-13,False,38
D000424,Desktop,iOS,Firefox,IP-034.25.53.175,2023-11-19,2026-05-14,False,94
D000425,Tablet,iOS,Chrome,IP-193.177.226.74,2024-09-16,2025-05-19,True,58
D000426,Mobile,iOS,Safari,IP-574.170.215.40,2024-03-28,2026-04-12,False,49
D000427,Tablet,iOS,Edge,IP-150.6.60.47,2021-01-17,2025-10-14,True,45
D000428,Desktop,iOS,Chrome,IP-066.78.21.163,2023-04-09,2025-10-27,True,72
D000429,Laptop,macOS,Chrome,IP-176.243.147.218,2022-08-07,2026-01-25,False,12
D000430,Tablet,Windows,Chrome,IP-486.90.120.205,2022-03-14,2025-10-20,True,38
D000431,Desktop,iOS,Firefox,IP-991.85.23.21,2025-09-11,2026-05-05,False,98
D000432,Desktop,Linux,Firefox,IP-630.98.73.106,2022-11-06,2025-07-15,True,85
D000433,Desktop,iOS,Edge,IP-143.108.234.231,2023-05-06,2026-04-23,True,93
D000434,Laptop,Windows,Chrome,IP-275.56.87.203,2022-08-27,2026-03-01,True,28
D000435,Laptop,iOS,Edge,IP-546.48.178.219,2021-02-08,2025-04-26,True,36
D000436,Tablet,Windows,Chrome,IP-689.224.185.194,2023-10-11,2025-10-25,False,32
D000437,Desktop,Android,Safari,IP-440.117.167.170,2024-03-13,2025-07-03,True,53
D000438,Mobile,Linux,Safari,IP-358.93.179.147,2023-01-15,2026-05-01,True,18
D000439,Laptop,Android,Edge,IP-124.17.164.52,2025-06-17,2026-01-08,False,62
D000440,Desktop,Windows,Firefox,IP-289.171.51.31,2024-02-20,2025-01-22,True,2
D000441,Tablet,macOS,Safari,IP-800.243.177.60,2022-04-01,2026-05-12,True,44
D000442,Desktop,macOS,Edge,IP-541.134.222.45,2024-10-29,2025-09-28,True,27
D000443,Laptop,Windows,Safari,IP-698.165.97.196,2025-12-22,2025-08-24,False,59
D000444,Mobile,Linux,Firefox,IP-529.38.230.19,2023-06-17,2025-12-01,True,80
D000445,Laptop,Linux,Firefox,IP-705.251.90.194,2022-07-21,2026-02-18,False,77
D000446,Desktop,Android,Chrome,IP-856.249.147.167,2025-06-27,2025-12-04,False,94
D000447,Mobile,iOS,Edge,IP-511.29.237.111,2023-11-19,2025-08-10,True,10
D000448,Mobile,Linux,Firefox,IP-477.40.218.153,2021-02-04,2025-01-10,False,63
D000449,Tablet,iOS,Chrome,IP-529.215.26.42,2023-01-30,2026-07-27,False,73
D000450,Desktop,Linux,Edge,IP-786.182.218.54,2023-05-02,2025-11-01,False,79
D000451,Mobile,Windows,Chrome,IP-035.247.70.41,2023-06-24,2025-08-12,True,69
D000452,Mobile,Android,Chrome,IP-343.70.36.234,2023-03-28,2026-02-03,False,74
D000453,Mobile,Linux,Firefox,IP-852.199.95.3,2025-01-12,2026-06-15,True,67
D000454,Tablet,Android,Edge,IP-794.234.53.82,2024-09-05,2025-03-16,True,52
D000455,Tablet,Windows,Firefox,IP-637.96.137.7,2021-01-12,2026-03-28,False,82
D000456,Laptop,Android,Firefox,IP-595.251.167.98,2022-01-28,2025-10-11,True,56
D000457,Mobile,macOS,Edge,IP-864.81.23.37,2025-09-08,2025-09-26,True,17
D000458,Tablet,Android,Safari,IP-153.23.96.55,2022-11-22,2026-07-11,True,97
D000459,Tablet,Android,Safari,IP-100.193.183.41,2025-09-30,2026-01-17,False,5
D000460,Mobile,iOS,Chrome,IP-463.54.194.161,2025-11-26,2025-07-18,False,9
D000461,Tablet,Android,Chrome,IP-885.229.250.109,2023-04-13,2026-05-22,True,93
D000462,Tablet,Android,Safari,IP-389.129.41.27,2024-03-30,2025-04-15,True,42
D000463,Laptop,Linux,Firefox,IP-581.3.96.23,2023-09-25,2025-08-30,True,68
D000464,Mobile,Android,Firefox,IP-271.40.154.219,2025-03-28,2025-09-02,True,9
D000465,Tablet,Android,Chrome,IP-611.248.200.16,2024-04-15,2026-07-11,True,22
D000466,Desktop,macOS,Edge,IP-374.85.140.183,2021-08-25,2025-10-17,True,32
D000467,Laptop,Windows,Chrome,IP-986.250.104.65,2024-12-29,2025-07-17,True,99
D000468,Desktop,iOS,Edge,IP-972.90.34.191,2023-07-23,2025-02-18,False,16
D000469,Mobile,iOS,Edge,IP-043.30.86.45,2025-04-19,2025-03-08,True,5
D000470,Laptop,iOS,Edge,IP-536.146.153.135,2023-01-17,2025-10-19,True,58
D000471,Mobile,iOS,Chrome,IP-724.251.127.230,2025-07-13,2026-01-08,True,59
D000472,Desktop,Android,Edge,IP-872.18.221.159,2021-01-24,2025-02-25,False,59
D000473,Mobile,macOS,Chrome,IP-343.188.100.227,2022-06-12,2026-02-22,True,83
D000474,Laptop,macOS,Firefox,IP-900.47.176.70,2022-06-12,2025-07-03,False,37
D000475,Desktop,Linux,Safari,IP-568.200.126.218,2023-10-17,2026-04-05,True,58
D000476,Desktop,Android,Chrome,IP-723.47.179.136,2021-05-14,2025-11-29,True,7
D000477,Mobile,macOS,Safari,IP-886.87.58.118,2023-03-01,2025-12-11,False,31
D000478,Mobile,macOS,Chrome,IP-585.56.17.144,2024-06-21,2026-05-05,True,37
D000479,Laptop,iOS,Edge,IP-571.27.50.93,2025-09-26,2025-05-06,True,14
D000480,Tablet,Windows,Chrome,IP-484.46.226.42,2025-04-11,2025-07-07,True,21
D000481,Laptop,Linux,Safari,IP-527.251.77.147,2023-05-05,2025-07-08,True,15
D000482,Desktop,Windows,Safari,IP-216.22.91.191,2022-06-01,2025-04-18,True,95
D000483,Tablet,macOS,Edge,IP-219.156.94.70,2024-06-18,2025-08-30,True,86
D000484,Laptop,iOS,Chrome,IP-374.24.128.194,2025-11-07,2025-05-19,True,55
D000485,Desktop,Linux,Chrome,IP-538.121.65.28,2022-01-08,2026-03-04,True,49
D000486,Mobile,Android,Edge,IP-425.189.76.136,2023-07-20,2025-08-04,True,92
D000487,Laptop,iOS,Edge,IP-439.184.174.62,2025-05-07,2026-06-04,True,64
D000488,Desktop,Windows,Chrome,IP-559.20.209.222,2022-07-14,2025-06-21,False,73
D000489,Laptop,macOS,Edge,IP-592.168.31.55,2025-08-26,2026-05-04,False,98
D000490,Tablet,Linux,Edge,IP-866.233.59.205,2021-10-25,2026-01-08,True,10
D000491,Desktop,macOS,Edge,IP-309.224.84.187,2024-10-09,2025-02-15,True,19
D000492,Mobile,macOS,Chrome,IP-334.198.123.232,2023-05-29,2025-12-07,True,62
D000493,Laptop,Android,Chrome,IP-889.105.202.104,2024-01-29,2026-03-04,True,48
D000494,Desktop,Windows,Edge,IP-643.202.200.200,2022-04-20,2025-08-17,True,68
D000495,Laptop,Windows,Edge,IP-121.213.151.3,2021-03-13,2025-08-01,True,96
D000496,Desktop,Android,Chrome,IP-720.195.147.197,2023-11-25,2025-11-01,False,54
D000497,Laptop,macOS,Safari,IP-415.50.183.181,2022-08-11,2025-02-01,True,50
D000498,Tablet,iOS,Chrome,IP-092.208.162.227,2025-03-31,2025-08-19,True,55
D000499,Mobile,macOS,Firefox,IP-853.236.159.58,2025-05-24,2026-01-13,True,12
D000500,Tablet,iOS,Firefox,IP-654.209.92.215,2021-05-06,2025-11-19,False,80
D000501,Laptop,Android,Firefox,IP-627.203.224.210,2025-03-06,2026-05-24,True,76
D000502,Mobile,Android,Safari,IP-075.152.109.136,2023-11-06,2025-12-16,True,81
D000503,Desktop,iOS,Safari,IP-352.156.88.62,2025-06-24,2026-06-10,True,77
D000504,Laptop,iOS,Chrome,IP-302.125.246.53,2022-12-16,2025-11-07,True,1
D000505,Desktop,Windows,Firefox,IP-974.79.154.166,2025-08-11,2025-01-30,True,1
D000506,Mobile,Linux,Safari,IP-555.131.41.78,2023-06-02,2025-09-07,True,20
D000507,Tablet,Windows,Safari,IP-888.251.138.248,2023-07-06,2025-04-11,True,31
D000508,Mobile,Linux,Edge,IP-412.117.226.95,2023-02-09,2025-06-28,False,70
D000509,Laptop,Linux,Firefox,IP-629.29.143.179,2021-01-25,2025-02-11,True,87
D000510,Mobile,Android,Chrome,IP-731.198.129.5,2021-02-12,2025-03-07,False,11
D000511,Laptop,Windows,Chrome,IP-593.61.25.52,2021-10-02,2025-03-23,True,33
D000512,Tablet,macOS,Safari,IP-025.216.172.18,2022-01-29,2025-02-12,True,55
D000513,Desktop,iOS,Chrome,IP-827.91.109.63,2024-05-31,2025-09-25,True,39
D000514,Desktop,Linux,Safari,IP-566.187.18.110,2025-08-08,2025-10-21,True,79
D000515,Laptop,macOS,Chrome,IP-463.134.235.156,2023-01-01,2025-04-19,False,73
D000516,Tablet,Windows,Firefox,IP-476.13.36.70,2024-05-13,2025-07-13,False,34
D000517,Tablet,Linux,Firefox,IP-277.94.145.43,2022-01-18,2026-07-19,False,66
D000518,Desktop,iOS,Edge,IP-293.47.156.249,2021-06-14,2025-12-04,False,62
D000519,Laptop,Windows,Firefox,IP-154.4.90.182,2021-10-25,2026-04-23,True,88
D000520,Tablet,macOS,Edge,IP-560.156.247.230,2025-10-29,2025-11-08,True,48
D000521,Desktop,macOS,Firefox,IP-684.97.128.37,2021-10-30,2025-12-08,True,83
D000522,Desktop,Android,Edge,IP-607.236.120.167,2025-03-09,2025-03-24,True,84
D000523,Mobile,Windows,Chrome,IP-071.13.196.16,2022-07-23,2025-08-16,True,79
D000524,Tablet,macOS,Edge,IP-872.107.48.164,2023-09-18,2025-09-09,False,4
D000525,Mobile,Android,Edge,IP-145.208.78.225,2025-06-01,2026-07-10,True,14
D000526,Mobile,macOS,Edge,IP-526.141.132.127,2021-01-07,2025-03-06,True,52
D000527,Laptop,Android,Chrome,IP-858.110.2.43,2025-12-22,2026-03-15,True,41
D000528,Laptop,Windows,Edge,IP-435.97.58.242,2024-06-04,2026-04-25,False,72
D000529,Laptop,Linux,Safari,IP-875.249.134.233,2021-12-28,2026-03-12,True,49
D000530,Tablet,Linux,Chrome,IP-612.111.225.56,2021-11-08,2025-06-06,True,15
D000531,Laptop,Windows,Edge,IP-753.134.229.207,2023-02-03,2025-08-01,True,57
D000532,Mobile,Android,Safari,IP-497.127.239.125,2022-05-25,2026-02-20,True,1
D000533,Laptop,Windows,Chrome,IP-111.116.94.185,2022-01-23,2025-06-16,False,59
D000534,Laptop,macOS,Chrome,IP-768.11.197.196,2021-01-10,2025-01-31,True,50
D000535,Desktop,macOS,Safari,IP-814.161.54.33,2025-08-20,2025-02-04,False,89
D000536,Desktop,Linux,Safari,IP-024.178.72.89,2021-06-14,2026-06-24,True,99
D000537,Laptop,Linux,Firefox,IP-582.92.219.1,2022-03-22,2026-01-18,True,12
D000538,Laptop,macOS,Edge,IP-434.93.70.172,2024-08-13,2026-06-06,False,26
D000539,Desktop,iOS,Firefox,IP-327.206.74.17,2025-07-27,2025-11-05,True,46
D000540,Desktop,Linux,Edge,IP-731.67.104.37,2023-02-24,2026-04-18,False,89
D000541,Laptop,iOS,Firefox,IP-748.244.47.61,2025-01-12,2025-07-24,True,56
D000542,Mobile,macOS,Safari,IP-333.90.228.150,2025-11-11,2025-05-05,True,66
D000543,Desktop,Android,Edge,IP-030.99.116.183,2025-02-23,2025-09-03,True,65
D000544,Mobile,iOS,Chrome,IP-304.97.18.115,2024-09-21,2026-06-24,True,93
D000545,Desktop,Android,Chrome,IP-631.176.28.232,2024-07-15,2025-01-13,False,52
D000546,Mobile,iOS,Safari,IP-085.42.34.154,2023-07-13,2025-10-17,True,58
D000547,Laptop,macOS,Chrome,IP-822.149.222.210,2021-10-16,2025-07-29,True,42
D000548,Desktop,Android,Edge,IP-679.248.126.122,2021-05-26,2026-04-26,True,18
D000549,Desktop,iOS,Firefox,IP-737.164.208.135,2022-07-27,2026-07-22,True,84
D000550,Laptop,Linux,Chrome,IP-567.249.27.131,2025-06-29,2026-01-29,True,40
D000551,Desktop,Android,Firefox,IP-436.50.173.95,2022-09-03,2026-06-06,False,77
D000552,Laptop,Android,Safari,IP-024.232.205.41,2023-02-22,2025-03-19,True,55
D000553,Desktop,Android,Firefox,IP-877.44.210.158,2025-03-15,2025-12-26,False,38
D000554,Mobile,macOS,Chrome,IP-133.122.85.49,2023-01-13,2025-11-09,True,82
D000555,Laptop,Windows,Edge,IP-879.116.205.115,2022-08-01,2026-02-21,False,20
D000556,Laptop,Android,Edge,IP-568.160.51.215,2023-03-03,2025-09-25,True,34
D000557,Mobile,macOS,Safari,IP-699.170.12.149,2024-05-30,2026-07-18,False,72
D000558,Tablet,iOS,Edge,IP-420.56.121.10,2021-01-16,2025-09-09,True,57
D000559,Laptop,Windows,Edge,IP-991.222.45.196,2022-02-15,2025-06-17,True,97
D000560,Desktop,Android,Safari,IP-485.249.132.53,2024-12-07,2025-02-25,True,30
D000561,Mobile,Android,Safari,IP-206.128.150.59,2024-08-10,2025-01-11,False,48
D000562,Desktop,Android,Edge,IP-485.178.39.201,2021-08-19,2026-03-27,False,2
D000563,Desktop,macOS,Chrome,IP-896.204.38.27,2024-07-01,2025-05-27,False,43
D000564,Desktop,iOS,Chrome,IP-693.218.214.130,2022-10-17,2025-06-04,False,28
D000565,Tablet,macOS,Safari,IP-617.48.141.89,2021-05-19,2025-03-31,True,85
D000566,Mobile,Linux,Edge,IP-508.112.97.103,2025-07-06,2025-04-30,True,86
D000567,Laptop,Linux,Chrome,IP-067.9.67.95,2023-08-19,2025-11-22,True,9
D000568,Mobile,Windows,Edge,IP-074.139.21.252,2025-02-10,2026-02-10,False,54
D000569,Desktop,Linux,Safari,IP-396.70.52.33,2021-07-10,2026-02-05,True,44
D000570,Tablet,iOS,Chrome,IP-099.187.17.197,2025-01-13,2025-01-10,True,87
D000571,Laptop,Android,Chrome,IP-530.122.103.163,2022-12-30,2026-05-13,True,7
D000572,Laptop,iOS,Safari,IP-401.183.241.177,2024-05-11,2025-03-18,False,28
D000573,Desktop,macOS,Chrome,IP-898.95.67.166,2021-07-07,2025-07-01,True,58
D000574,Laptop,macOS,Firefox,IP-167.86.24.122,2024-01-02,2025-06-03,True,58
D000575,Mobile,Android,Firefox,IP-968.203.52.150,2021-08-17,2025-06-22,True,13
D000576,Laptop,Linux,Safari,IP-379.215.223.141,2024-12-24,2026-01-05,True,10
D000577,Tablet,Windows,Chrome,IP-909.172.111.157,2024-12-05,2025-08-01,True,92
D000578,Tablet,macOS,Firefox,IP-069.16.128.65,2022-07-15,2025-06-03,True,10
D000579,Desktop,macOS,Edge,IP-030.45.47.199,2024-03-15,2025-07-07,True,45
D000580,Desktop,iOS,Firefox,IP-029.133.127.200,2023-05-28,2025-05-20,True,91
D000581,Tablet,iOS,Firefox,IP-226.107.33.110,2024-07-20,2025-07-01,False,31
D000582,Tablet,Android,Edge,IP-495.202.178.5,2025-06-17,2025-10-31,True,7
D000583,Mobile,iOS,Chrome,IP-512.110.138.85,2024-02-03,2026-02-14,True,57
D000584,Desktop,Linux,Safari,IP-426.183.158.77,2023-06-17,2026-03-16,True,51
D000585,Tablet,iOS,Firefox,IP-439.210.245.219,2024-11-10,2025-01-11,True,69
D000586,Laptop,Windows,Chrome,IP-761.136.13.114,2021-08-08,2025-11-24,False,38
D000587,Laptop,Android,Safari,IP-373.55.84.102,2023-09-19,2026-02-21,False,52
D000588,Laptop,Android,Chrome,IP-753.77.223.222,2021-04-01,2025-04-17,True,39
D000589,Laptop,Windows,Safari,IP-778.77.128.53,2021-11-01,2025-12-15,False,13
