AccountID,CustomerID,BankID,AccountType,Balance,AccountStatus,OpeningDate,BranchID,AverageMonthlyBalance,TransactionLimit,InternationalEnabled
AC0000310,C000310,4,Current,21183.66,Closed,2024-12-20,B01010,3925.68,25000,False
AC0000311,C000311,9,Business,4749.1,Dormant,2015-12-16,B02004,11018.05,50000,False
AC0000312,C000312,1,Checking,3499.47,Active,2017-06-21,B03009,3636.84,100000,False
AC0000313,C000313,9,Checking,60504.32,Active,2018-03-25,B07007,25817.36,25000,True
AC0000314,C000314,1,Current,33575.94,Active,2016-03-13,B03008,5210.71,25000,True
AC0000315,C000315,8,Savings,32526.77,Active,2023-05-18,B07008,9859.71,100000,True
AC0000316,C000316,4,Business,36693.1,Active,2023-01-23,B05002,8066.66,100000,True
AC0000317,C000317,4,Current,74984.18,Active,2023-01-25,B03001,25030.18,25000,True
AC0000318,C000318,1,Business,12518.61,Active,2024-06-26,B06007,4274.59,50000,True
AC0000319,C000319,8,Checking,22480.82,Active,2020-06-08,B08007,16487.99,250000,True
AC0000320,C000320,2,Checking,19663.79,Active,2021-10-05,B04002,6032.25,25000,True
AC0000321,C000321,7,Business,26923.75,Active,2015-01-04,B01009,6841.41,50000,True
AC0000322,C000322,8,Credit,410.28,Active,2018-05-02,B02008,1592.35,250000,True
AC0000323,C000323,9,Credit,9359.46,Active,2016-11-14,B03004,6259.17,100000,False
AC0000324,C000324,8,Credit,17984.67,Active,2024-12-04,B03001,3477.77,250000,True
AC0000325,C000325,4,Checking,10161.16,Active,2022-12-05,B08007,6077.76,100000,True
AC0000326,C000326,8,Business,50915.99,Active,2022-12-22,B01007,15421.49,25000,True
AC0000327,C000327,9,Credit,26722.9,Active,2015-11-13,B08009,2807.45,100000,True
AC0000328,C000328,4,Savings,9989.3,Active,2022-10-23,B01010,8474.93,50000,False
AC0000329,C000329,2,Business,15014.49,Active,2018-09-04,B02005,5309.81,25000,True
AC0000330,C000330,9,Current,30323.17,Active,2018-11-15,B09009,4131.93,100000,False
AC0000331,C000331,2,Business,12508.79,Active,2022-12-15,B06003,1584.93,25000,True
AC0000332,C000332,6,Current,26139.11,Active,2024-08-16,B02009,8915.27,100000,True
AC0000333,C000333,3,Credit,33355.35,Active,2023-05-12,B07009,27114.24,250000,True
AC0000334,C000334,2,Business,10338.11,Active,2023-08-07,B08003,29497.6,25000,True
AC0000335,C000335,8,Savings,4073.12,Dormant,2016-01-20,B03006,2649.56,100000,True
AC0000336,C000336,2,Credit,2865.35,Active,2023-02-14,B09007,11858.05,50000,False
AC0000337,C000337,7,Credit,6989.54,Active,2022-04-17,B08001,10518.93,50000,True
AC0000338,C000338,7,Current,23106.36,Dormant,2025-08-01,B09004,13029.6,50000,False
AC0000339,C000339,1,Credit,7561.64,Active,2018-03-23,B10005,25038.46,250000,True
AC0000340,C000340,2,Savings,19892.05,Active,2023-06-16,B06001,3212.66,100000,True
AC0000341,C000341,8,Business,8315.85,Closed,2022-09-28,B05005,8456.65,100000,True
AC0000342,C000342,6,Current,13463.23,Dormant,2025-02-25,B05006,4274.21,250000,False
AC0000343,C000343,2,Business,34079.14,Active,2023-08-12,B09003,4215.68,250000,True
AC0000344,C000344,10,Current,1799.58,Active,2016-07-11,B06001,5197.33,100000,False
AC0000345,C000345,3,Savings,12542.95,Active,2020-04-25,B06008,15153.68,250000,False
AC0000346,C000346,1,Checking,10743.52,Active,2017-02-24,B06009,5504.25,50000,False
AC0000347,C000347,10,Current,3726.16,Active,2019-05-12,B10005,6260.84,50000,True
AC0000348,C000348,1,Credit,24762.36,Active,2021-06-04,B07010,10500.81,50000,False
AC0000349,C000349,6,Credit,2530.18,Active,2018-02-23,B05008,11004.51,25000,True
AC0000350,C000350,10,Business,12981.78,Active,2025-02-18,B09010,4765.82,25000,True
AC0000351,C000351,6,Savings,879.79,Active,2015-07-09,B09002,16561.25,25000,False
AC0000352,C000352,6,Savings,6947.03,Active,2025-04-03,B10007,11334.25,25000,True
AC0000353,C000353,4,Savings,5164.12,Active,2025-09-20,B08010,4499.93,25000,True
AC0000354,C000354,2,Savings,25835.2,Active,2019-06-18,B05008,11479.04,250000,False
AC0000355,C000355,6,Savings,1520.54,Active,2025-08-15,B02002,2697.68,50000,True
AC0000356,C000356,9,Business,3482.26,Active,2022-05-28,B05005,4565.72,25000,True
AC0000357,C000357,1,Checking,1691.65,Active,2015-08-15,B01001,7091.8,250000,True
AC0000358,C000358,9,Business,57243.77,Active,2023-09-11,B05010,6435.13,25000,True
AC0000359,C000359,5,Business,43691.67,Active,2025-06-19,B02002,12492.52,100000,True
AC0000360,C000360,6,Savings,6402.95,Closed,2017-03-28,B04008,12992.21,100000,True
AC0000361,C000361,2,Checking,10047.92,Active,2019-01-05,B03007,2763.89,100000,False
AC0000362,C000362,7,Current,2002.38,Active,2024-08-04,B04001,1987.23,25000,False
AC0000363,C000363,2,Current,91012.34,Active,2018-11-13,B02002,11467.04,50000,False
AC0000364,C000364,3,Current,28143.62,Active,2020-02-28,B02009,14009.18,250000,False
AC0000365,C000365,8,Credit,1646.09,Active,2016-04-29,B04002,7273.4,250000,True
AC0000366,C000366,1,Savings,11558.91,Active,2018-07-14,B03010,7860.3,100000,True
AC0000367,C000367,5,Checking,38287.54,Active,2017-02-18,B06002,3804.81,25000,True
AC0000368,C000368,6,Credit,4875.0,Active,2017-04-08,B06004,23808.24,100000,True
AC0000369,C000369,2,Current,2898.85,Active,2022-06-15,B08002,3922.13,100000,False
AC0000370,C000370,3,Current,6677.41,Active,2022-02-02,B10010,8258.16,50000,False
AC0000371,C000371,4,Business,15175.28,Active,2023-01-19,B09008,34122.85,50000,True
AC0000372,C000372,7,Credit,6592.25,Dormant,2017-05-10,B05006,9896.76,50000,True
AC0000373,C000373,10,Credit,4989.88,Active,2025-12-10,B08009,5309.45,25000,True
AC0000374,C000374,9,Current,23053.97,Dormant,2017-08-21,B03003,3820.76,50000,True
AC0000375,C000375,2,Business,3227.45,Active,2016-05-22,B09006,7573.64,250000,False
AC0000376,C000376,1,Checking,5918.19,Active,2022-04-19,B07007,8786.51,50000,False
AC0000377,C000377,1,Business,12128.3,Active,2015-11-24,B03009,21182.05,50000,True
AC0000378,C000378,6,Current,52894.99,Active,2020-08-26,B04009,6746.58,50000,True
AC0000379,C000379,2,Credit,23580.64,Active,2024-07-30,B10005,6469.09,25000,True
AC0000380,C000380,3,Checking,3088.14,Active,2025-10-27,B08008,3398.8,25000,False
AC0000381,C000381,9,Current,53649.68,Active,2023-02-03,B05007,12510.95,50000,False
AC0000382,C000382,9,Business,20287.44,Active,2016-08-06,B10007,2996.9,25000,True
AC0000383,C000383,9,Business,22264.64,Dormant,2023-12-17,B01006,6783.84,250000,True
AC0000384,C000384,3,Credit,6974.47,Active,2020-01-10,B01006,9979.1,250000,False
AC0000385,C000385,7,Business,3223.72,Active,2022-07-15,B09009,20356.45,100000,True
AC0000386,C000386,7,Business,6855.49,Active,2018-12-16,B08010,28947.36,100000,True
AC0000387,C000387,2,Current,9384.47,Active,2020-10-22,B01010,9367.23,250000,True
AC0000388,C000388,6,Credit,12756.6,Active,2024-06-08,B01007,23880.23,50000,True
AC0000389,C000389,6,Current,22497.86,Active,2017-02-22,B09002,13124.26,100000,True
AC0000390,C000390,4,Savings,9703.74,Active,2023-11-01,B01005,6184.75,50000,True
AC0000391,C000391,8,Checking,13809.54,Active,2018-04-21,B07005,7660.83,25000,False
AC0000392,C000392,7,Savings,9605.11,Active,2018-02-16,B06004,26144.72,250000,False
AC0000393,C000393,6,Current,51496.63,Dormant,2020-07-20,B04006,7411.38,25000,False
AC0000394,C000394,8,Business,10758.33,Active,2019-12-02,B10009,3849.48,50000,True
AC0000395,C000395,8,Checking,5589.72,Active,2015-09-26,B08004,19973.48,100000,True
AC0000396,C000396,6,Credit,2208.29,Active,2019-03-25,B08004,7263.95,100000,True
AC0000397,C000397,3,Savings,25213.3,Active,2015-10-13,B04009,9997.12,250000,True
AC0000398,C000398,8,Savings,12765.76,Active,2023-11-24,B04008,4135.29,250000,True
AC0000399,C000399,8,Credit,1813.25,Active,2018-12-16,B03006,19515.55,250000,True
AC0000400,C000400,10,Checking,5404.63,Active,2020-10-21,B05005,7114.2,50000,False
AC0000401,C000401,2,Checking,3377.35,Active,2018-07-08,B10008,13716.45,50000,True
AC0000402,C000402,5,Credit,11062.55,Active,2020-11-19,B03003,4949.81,250000,False
AC0000403,C000403,10,Checking,8968.53,Active,2024-06-26,B04003,15821.04,50000,True
AC0000404,C000404,6,Credit,9729.66,Active,2018-07-26,B03007,6936.78,50000,False
AC0000405,C000405,10,Credit,8929.64,Active,2023-11-17,B08001,3856.13,250000,True
AC0000406,C000406,1,Savings,20120.42,Active,2021-01-25,B10003,16452.94,50000,True
AC0000407,C000407,1,Business,4056.76,Active,2020-04-19,B05003,6720.72,50000,True
AC0000408,C000408,8,Savings,12475.93,Active,2017-03-26,B04010,16812.55,100000,True
AC0000409,C000409,4,Current,38927.88,Active,2025-12-26,B08006,45039.3,50000,False
AC0000410,C000410,6,Savings,41463.04,Active,2020-01-15,B06008,5374.57,50000,True
AC0000411,C000411,5,Business,5657.75,Active,2019-01-13,B10004,11972.74,25000,True
AC0000412,C000412,5,Business,22326.06,Active,2019-12-15,B01002,8099.86,50000,True
AC0000413,C000413,10,Checking,33268.43,Active,2018-05-11,B02006,15634.52,250000,False
AC0000414,C000414,1,Current,27870.49,Active,2016-02-23,B05004,2797.1,100000,True
AC0000415,C000415,8,Current,142157.54,Active,2025-11-25,B03008,6027.96,25000,False
AC0000416,C000416,9,Checking,6338.04,Active,2015-05-26,B03007,4433.02,50000,True
AC0000417,C000417,7,Credit,7269.69,Closed,2017-06-24,B07004,6812.45,25000,False
AC0000418,C000418,4,Savings,10498.04,Active,2020-09-06,B10008,3837.67,100000,False
AC0000419,C000419,2,Business,9234.73,Active,2021-09-20,B02006,8414.83,50000,True
AC0000420,C000420,7,Current,5853.9,Active,2018-06-14,B06001,4981.64,50000,True
AC0000421,C000421,5,Credit,19853.25,Active,2019-12-11,B01003,5704.6,250000,True
AC0000422,C000422,2,Checking,2405.12,Active,2020-01-20,B03006,1620.97,100000,True
AC0000423,C000423,4,Current,8407.43,Active,2023-08-13,B02008,11074.53,250000,False
AC0000424,C000424,10,Current,16500.84,Active,2018-07-15,B06002,3825.39,25000,False
AC0000425,C000425,3,Business,10607.09,Active,2025-07-09,B04005,10450.59,50000,True
AC0000426,C000426,2,Checking,15957.41,Active,2016-02-26,B08003,13706.11,25000,False
AC0000427,C000427,7,Business,53282.06,Active,2017-01-16,B07008,7029.88,100000,False
AC0000428,C000428,2,Savings,23865.96,Active,2020-05-17,B02006,15377.84,50000,True
AC0000429,C000429,10,Current,20400.05,Active,2016-09-21,B09007,8133.32,100000,False
AC0000430,C000430,9,Credit,4382.47,Active,2020-07-14,B08001,5056.37,50000,True
AC0000431,C000431,10,Checking,11300.03,Active,2020-07-24,B05008,7195.35,100000,True
AC0000432,C000432,10,Business,2060.63,Active,2021-09-03,B10002,20242.15,50000,True
AC0000433,C000433,3,Business,12559.18,Active,2019-05-16,B10003,10959.34,100000,False
AC0000434,C000434,3,Current,86903.18,Active,2015-01-23,B05009,16020.0,100000,False
AC0000435,C000435,4,Savings,3246.75,Active,2024-12-24,B04004,4548.98,250000,True
AC0000436,C000436,5,Savings,9277.28,Active,2019-06-19,B10003,3285.85,50000,True
AC0000437,C000437,9,Business,12054.91,Active,2015-09-06,B05009,7886.28,250000,True
AC0000438,C000438,8,Checking,23912.71,Active,2016-04-20,B04008,4564.22,50000,True
AC0000439,C000439,7,Savings,16225.68,Active,2019-03-28,B04007,10533.79,250000,True
AC0000440,C000440,9,Business,27655.94,Active,2020-02-24,B05001,15547.97,50000,True
AC0000441,C000441,7,Checking,34952.48,Active,2015-01-31,B09008,5756.27,250000,True
AC0000442,C000442,4,Checking,17412.46,Active,2025-05-29,B01008,14402.66,100000,True
AC0000443,C000443,5,Credit,2713.52,Active,2021-06-25,B04008,12167.93,25000,True
AC0000444,C000444,6,Credit,27661.45,Active,2020-04-30,B10001,5004.24,25000,True
AC0000445,C000445,1,Checking,18452.4,Active,2021-12-14,B08005,40625.24,50000,True
AC0000446,C000446,8,Credit,8163.76,Active,2018-01-01,B02002,15079.06,250000,True
AC0000447,C000447,7,Savings,1340.96,Active,2023-09-10,B05004,7742.52,250000,True
AC0000448,C000448,8,Credit,14938.55,Closed,2022-11-29,B03004,1154.35,25000,True
AC0000449,C000449,6,Credit,2083.04,Active,2016-01-17,B09005,15217.02,50000,True
AC0000450,C000450,8,Savings,1571.63,Active,2018-01-29,B08002,22328.9,250000,False
AC0000451,C000451,10,Credit,12199.11,Active,2018-10-01,B05002,4813.48,250000,True
AC0000452,C000452,6,Business,6904.18,Dormant,2025-09-02,B02007,11153.72,25000,False
AC0000453,C000453,5,Credit,8282.32,Active,2017-03-18,B04005,11559.85,250000,False
AC0000454,C000454,2,Savings,4465.77,Active,2024-10-07,B04010,2546.83,100000,False
AC0000455,C000455,8,Checking,14344.98,Active,2020-04-03,B10004,2969.3,250000,False
AC0000456,C000456,10,Credit,11756.86,Active,2022-01-15,B07002,5015.73,50000,False
AC0000457,C000457,7,Checking,17148.64,Dormant,2019-03-19,B03007,4276.53,25000,False
AC0000458,C000458,9,Current,4001.72,Dormant,2022-08-28,B05010,6509.66,100000,True
AC0000459,C000459,9,Savings,75285.94,Active,2018-08-06,B05001,18053.4,250000,True
AC0000460,C000460,8,Credit,3471.96,Active,2023-04-25,B10009,6121.26,50000,False
AC0000461,C000461,6,Credit,21319.32,Active,2019-02-23,B09008,8146.29,250000,True
AC0000462,C000462,1,Current,50986.53,Active,2018-09-01,B03003,3019.06,50000,True
AC0000463,C000463,1,Current,6362.59,Dormant,2022-05-04,B05003,49285.5,250000,False
AC0000464,C000464,3,Checking,20180.31,Dormant,2018-10-19,B04009,6502.01,25000,True
AC0000465,C000465,5,Savings,12979.04,Active,2019-03-01,B06004,8565.13,100000,True
AC0000466,C000466,8,Savings,5191.9,Active,2016-01-14,B01007,10130.72,100000,False
AC0000467,C000467,5,Checking,58529.44,Active,2024-11-25,B09008,6285.39,25000,True
AC0000468,C000468,1,Savings,40134.75,Active,2022-01-19,B10005,4085.12,25000,False
AC0000469,C000469,3,Current,6272.28,Dormant,2024-07-13,B03003,9969.48,25000,False
AC0000470,C000470,10,Current,10620.73,Active,2024-08-27,B01007,20286.47,100000,False
AC0000471,C000471,10,Savings,73579.6,Active,2018-10-01,B08006,16259.13,50000,True
AC0000472,C000472,4,Credit,3029.77,Active,2019-07-10,B09005,14891.57,100000,True
AC0000473,C000473,9,Business,1544.28,Dormant,2021-09-04,B03009,12483.11,100000,True
AC0000474,C000474,8,Checking,2762.14,Active,2022-11-17,B03008,13895.61,50000,True
AC0000475,C000475,10,Checking,13638.85,Active,2021-12-22,B05010,15311.29,25000,True
AC0000476,C000476,9,Checking,8281.4,Active,2022-11-10,B08001,5030.31,50000,True
AC0000477,C000477,7,Business,4790.05,Active,2021-12-05,B04001,1955.01,50000,True
AC0000478,C000478,4,Current,7199.26,Active,2024-08-24,B02003,3461.43,100000,True
AC0000479,C000479,7,Savings,45401.81,Active,2018-12-10,B09008,4966.63,100000,False
AC0000480,C000480,4,Business,8586.53,Closed,2021-11-07,B03002,4479.09,25000,False
AC0000481,C000481,4,Checking,20532.97,Active,2022-09-29,B04006,3543.56,25000,True
AC0000482,C000482,7,Credit,15454.9,Active,2023-07-07,B07007,9304.73,100000,False
AC0000483,C000483,6,Credit,3431.97,Active,2023-09-09,B07004,3828.99,100000,True
AC0000484,C000484,6,Checking,16889.74,Active,2024-10-21,B02008,7953.57,100000,True
AC0000485,C000485,4,Business,4069.71,Active,2022-05-12,B02005,11061.93,100000,True
AC0000486,C000486,5,Savings,14423.81,Active,2021-05-03,B09005,13310.66,250000,True
AC0000487,C000487,1,Savings,22958.83,Active,2015-10-10,B02004,8674.12,25000,False
AC0000488,C000488,7,Credit,25669.02,Active,2025-08-27,B10005,18707.83,250000,True
AC0000489,C000489,6,Current,46057.98,Active,2023-11-13,B05010,2557.23,50000,True
AC0000490,C000490,10,Checking,2116.24,Active,2025-03-12,B08009,5235.51,100000,True
AC0000491,C000491,6,Checking,3324.53,Active,2023-07-21,B09008,5320.38,25000,True
AC0000492,C000492,5,Savings,27239.49,Active,2023-07-03,B10001,3468.57,50000,False
AC0000493,C000493,1,Checking,10983.78,Active,2019-04-08,B06007,1778.22,100000,False
AC0000494,C000494,2,Checking,17360.66,Dormant,2018-01-03,B01002,7565.68,25000,False
AC0000495,C000495,4,Savings,3013.46,Active,2025-11-04,B05010,7715.44,50000,False
AC0000496,C000496,4,Credit,18902.08,Active,2022-12-26,B02001,8388.4,100000,True
AC0000497,C000497,4,Business,2730.5,Active,2016-01-02,B09002,13320.39,50000,True
AC0000498,C000498,4,Savings,16196.82,Active,2018-10-31,B06005,3408.09,25000,False
AC0000499,C000499,8,Checking,14690.86,Active,2024-06-18,B05010,6585.11,25000,False
AC0000500,C000500,2,Credit,7351.89,Active,2016-03-18,B09008,5045.69,25000,True
AC0000501,C000501,4,Credit,3404.13,Active,2016-01-27,B01005,34446.98,25000,True
AC0000502,C000502,2,Current,13412.81,Active,2022-04-08,B08002,14024.58,25000,True
AC0000503,C000503,4,Credit,10414.54,Active,2017-07-15,B04007,3764.09,250000,False
AC0000504,C000504,7,Credit,10289.34,Active,2017-09-12,B04003,2700.92,50000,True
AC0000505,C000505,1,Credit,47954.22,Active,2023-05-05,B07001,2293.52,100000,False
AC0000506,C000506,4,Checking,721.89,Active,2021-07-27,B05007,9638.53,250000,False
AC0000507,C000507,1,Savings,9371.45,Active,2022-03-24,B10006,7931.68,50000,False
AC0000508,C000508,10,Business,1855.24,Active,2018-12-11,B06007,6369.57,250000,False
AC0000509,C000509,8,Savings,33444.56,Active,2019-11-24,B09005,8340.16,100000,True
AC0000510,C000510,3,Business,21283.0,Active,2018-01-06,B01010,9565.25,50000,False
AC0000511,C000511,2,Current,10209.24,Active,2018-11-08,B05007,11156.29,250000,True
AC0000512,C000512,1,Checking,9915.15,Active,2020-01-06,B10008,1479.31,50000,False
AC0000513,C000513,5,Savings,3759.39,Active,2016-02-15,B02004,18428.09,50000,True
AC0000514,C000514,8,Checking,20254.8,Active,2025-05-03,B06010,9402.78,100000,True
AC0000515,C000515,6,Current,14788.3,Active,2024-05-13,B04008,6304.35,25000,True
AC0000516,C000516,9,Checking,87983.45,Dormant,2019-06-27,B09002,7530.48,100000,False
AC0000517,C000517,4,Credit,1616.61,Active,2016-10-17,B03006,10929.37,250000,True
AC0000518,C000518,3,Checking,7119.62,Active,2018-07-16,B07005,10101.6,50000,True
AC0000519,C000519,5,Credit,3212.42,Active,2018-11-12,B01007,6493.04,25000,True
AC0000520,C000520,3,Business,7427.75,Active,2024-10-14,B06005,3541.93,25000,True
AC0000521,C000521,10,Current,10106.89,Active,2025-12-23,B10009,15821.11,100000,True
AC0000522,C000522,2,Current,11032.23,Active,2017-09-15,B09005,23200.94,50000,True
AC0000523,C000523,5,Checking,5857.87,Active,2021-06-12,B09009,6890.65,25000,False
AC0000524,C000524,6,Savings,40061.9,Active,2019-01-31,B07006,4407.53,50000,True
AC0000525,C000525,1,Checking,42742.84,Closed,2023-04-06,B04006,4585.74,100000,True
AC0000526,C000526,5,Credit,6187.9,Active,2015-03-09,B08005,9406.77,250000,True
AC0000527,C000527,5,Current,4035.89,Active,2015-05-09,B04007,15481.75,25000,True
AC0000528,C000528,3,Savings,5868.93,Dormant,2021-08-20,B08005,7844.76,25000,True
AC0000529,C000529,2,Credit,20991.61,Active,2015-07-04,B03002,4254.23,250000,False
AC0000530,C000530,1,Checking,11591.24,Active,2022-10-02,B08005,3855.26,100000,True
AC0000531,C000531,1,Business,14262.56,Dormant,2023-02-04,B08007,18939.86,250000,False
AC0000532,C000532,5,Credit,7566.06,Active,2020-06-13,B10002,13013.06,250000,True
AC0000533,C000533,1,Checking,34272.54,Closed,2018-01-19,B08001,10796.2,25000,False
AC0000534,C000534,10,Credit,4066.65,Active,2023-10-21,B01005,11647.03,50000,True
AC0000535,C000535,3,Current,15979.04,Active,2016-02-20,B10009,15344.96,100000,True
AC0000536,C000536,7,Checking,3564.44,Active,2017-11-30,B10004,11784.52,100000,True
AC0000537,C000537,7,Checking,8095.83,Active,2024-12-31,B05006,18312.4,50000,True
AC0000538,C000538,5,Credit,19579.21,Active,2021-04-12,B04001,19659.24,100000,True
AC0000539,C000539,9,Checking,23288.48,Active,2021-11-04,B08009,3700.21,50000,False
AC0000540,C000540,2,Credit,11915.65,Active,2024-10-05,B06005,12015.57,250000,False
AC0000541,C000541,3,Credit,3588.37,Active,2024-07-13,B09001,13906.72,50000,False
AC0000542,C000542,3,Checking,54134.17,Active,2016-01-21,B03004,2259.17,100000,True
AC0000543,C000543,2,Checking,11228.5,Active,2015-09-20,B10007,9623.97,25000,False
AC0000544,C000544,3,Current,34520.92,Active,2023-01-02,B05008,20542.2,50000,True
AC0000545,C000545,4,Business,1976.03,Active,2018-12-02,B06001,9490.6,100000,True
AC0000546,C000546,8,Checking,16991.79,Active,2021-07-01,B07006,3187.67,250000,False
AC0000547,C000547,4,Checking,31999.28,Active,2023-08-28,B03007,15813.55,100000,True
AC0000548,C000548,9,Current,35576.54,Active,2024-05-05,B02006,3045.75,250000,True
